FEATUREID	huc10	AreaSqKM	summer_prcp_mm	mean_jul_temp	forest	allonnet	devel_hi	agriculture	occ_current	occ_air_2	occ_air_4	occ_air_6
201473043	0109000101	34.2081	279.8037	19.939	79.3749	15.1648	0.489358	5.3803	0.08023	0.01002	0.00117	0.00014
201473056	0109000101	34.3431	281.8224	20.2326	70.4009	14.5942	0.369507	4.63587	0.07056	0.00908	0.00111	0.00013
201473063	0107000614	12565.8	301.2916		69.976	8.61025	0.901655	4.41105				
201473064	0107000614	24.2145	281.7039	20.627	53.2519	14.1647	0.301059	12.6148	0.26605	0.02769	0.00223	0.00018
201473068	0109000101	24.8553	280.2155	19.8052	78.936	14.1471	0.090524	5.90216	0.10629	0.01348	0.00157	0.00018
201473081	0107000614	0.9468	282.6472	20.2847	43.5986	9.60076	0	18.0608	0.43374	0.05841	0.00500	0.00041
201473082	0107000614	1.9521	282.6395	19.3259	89.1599	19.7787	0.414938	2.39742	0.76292	0.17158	0.01316	0.00086
201473083	0107000614	12562.3	301.2975		69.9951	8.61258	0.899705	4.41216				
201473084	0109000101	2.4984	280.6165	19.2723	85.5362	26.7651	0	3.7464	0.14966	0.01894	0.00211	0.00023
201473085	0109000101	1.9656	281.2108	19.3295	82.4675	12.8205	0.274725	2.88462	0.22317	0.03084	0.00351	0.00039
201473086	0107000614	12560.4	301.3006		70.0015	8.61364	0.898745	4.41253				
201473088	0109000101	22.2354	280.1718	19.7616	78.088	12.6528	0.10119	5.9014	0.12077	0.01551	0.00180	0.00021
201473089	0109000101	22.9104	276.4877	20.1882	58.7556	10.7244	0.322124	9.78944	0.08675	0.01179	0.00150	0.00019
201473099	0107000614	18.2052	281.4288	20.6032	51	15.7603	0.21752	14.3267	0.25950	0.02707	0.00220	0.00018
201473114	0109000101	13.5648	276.9912	19.9037	66.19	13.3692	0.0862527	8.45939	0.11026	0.01479	0.00181	0.00022
201473120	0109000101	4.2714	281.4013	19.6422	70.1824	7.83818	0.400337	5.28866	0.19508	0.02772	0.00334	0.00039
201473129	0109000101	8.6481	278.6095	19.4275	80.1482	18.3474	1.67551	3.41347	0.13985	0.01814	0.00209	0.00024
201473133	0109000101	0.9549	281.5848	19.1748	89.5349	12.2526	0	0	0.27917	0.03970	0.00439	0.00047
201473138	0107000614	1.6704	281.1282	21.3888	15.7647	0.377155	0	0.80819	0.54976	0.10000	0.01001	0.00092
201473139	0107000614	5.7987	282.5496	20.162	60.8616	9.66941	0.388018	6.54974	0.57125	0.08957	0.00721	0.00054
201473141	0107000614	3.8277	281.7372	20.1533	53.6702	4.46743	0.987538	11.4507	0.56412	0.09030	0.00756	0.00058
201473146	0107000611	140.431	278.0501	22.6363	56.1222	12.5133	0.617173	5.20592	0.00743	0.00110	0.00016	0.00002
201473147	0107000611	1.1178	277.7015	20.9833	29.0323	2.41546	0	1.61031	0.33400	0.07238	0.01199	0.00189
201473154	0107000614	12541.8	301.3322		70.0429	8.61453	0.896225	4.40814				
201473155	0109000101	2.7927	281.8767	19.313	84.9632	19.4328	0.418949	0.934579	0.19223	0.02543	0.00285	0.00031
201473158	0109000101	1.5921	274.7537	21.5336	0	0	0	6.89655	0.12474	0.02297	0.00386	0.00064
201473162	0109000101	1.5093	277.013	19.4876	68.6192	2.86225	0.536673	12.8205	0.20241	0.02936	0.00359	0.00043
201473171	0107000614	12540.1	301.3344		70.0534	8.61553	0.894989	4.40762				
201473172	0109000101	0.9558	281.6689	19.0956	92.0973	6.30885	0	0	0.34158	0.05185	0.00573	0.00061
201473174	0109000101	0.8658	281.9086	19.2504	84.3866	26.7152	1.35135	0.935551	0.15249	0.01942	0.00217	0.00024
201473175	0109000101	1.7874	280.9966	19.957	57.8244	9.31521	0.956697	3.77644	0.15829	0.02294	0.00292	0.00037
201473181	0109000101	2.9178	277.8786	19.9534	54.3432	5.79889	0.308452	9.59284	0.16022	0.02370	0.00308	0.00039
201473182	0107000614	19.5399	278.391	20.6391	50.7937	8.92174	2.12335	5.21395	0.40063	0.04947	0.00404	0.00032
201473183	0107000614	16.11	281.3625	20.4276	52.0508	16.9162	0.178771	14.324	0.31302	0.05400	0.00710	0.00090
201473187	0107000614	0.9054	279.1701	20.2639	53.5433	0.994036	0	4.57256	0.71081	0.15751	0.01402	0.00108
201473188	0109000101	20.4129	280.2442	19.7547	77.1616	13.1476	0.110224	6.08439	0.12166	0.01572	0.00184	0.00021
201473191	0107000614	0.8577	278.5278	21.4026	14.5455	7.86988	0	1.15425	0.50296	0.08493	0.00844	0.00078
201473197	0107000614	1.7289	280.5458	20.7633	28.8538	1.76991	6.09058	2.13431	0.47859	0.07397	0.00690	0.00060
201473198	0109000101	0.7893	281.1587	20.7353	28.9916	2.16648	2.05245	0	0.14368	0.02349	0.00344	0.00049
201473201	0107000614	4.0815	278.6538	20.1012	60.6119	11.753	0.242558	4.34399	0.64764	0.11941	0.00990	0.00074
201473202	0107000614	1.9278	281.9091	20.572	38.9091	7.14286	0.233427	14.5191	0.41927	0.05626	0.00490	0.00041
201473203	0109000101	30.9672	281.8066	20.233	67.8687	13.9299	0.372007	5.05696	0.07528	0.00981	0.00120	0.00015
201473207	0107000614	1.044	279.8383	20.2422	19.898	1.37931	16.2931	11.8103	0.25913	0.03206	0.00313	0.00030
201473214	0107000614	6.8328	278.3465	20.4508	52.0075	14.647	0.144889	2.59484	0.55524	0.08778	0.00736	0.00057
201473215	0109000101	0.8577	280.787	19.3438	78.5088	12.5918	0	7.86988	0.20201	0.02787	0.00324	0.00037
201473224	0107000614	8.9136	278.376	20.4704	51.9969	13.0755	0.111066	3.20073	0.54842	0.08565	0.00717	0.00056
201473225	0107000614	1.1718	278.9631	18.8465	100	7.98771	0	8.44854	0.88080	0.31162	0.02699	0.00170
201473238	0107000614	2.0079	277.8397	20.5455	47.8873	21.9632	0	0	0.53467	0.08239	0.00697	0.00055
201473239	0109000103	0.8802	262.9214	20.4217	33.1579	4.41478	0.102249	0	0.90018	0.59325	0.19090	0.03676
201473245	0109000101	1.7199	278.5107	19.5851	66.875	7.69231	1.77917	5.28519	0.18751	0.02694	0.00331	0.00040
201473252	0107000614	2.1348	282.2668	19.7813	73.2143	5.48061	1.34907	1.68634	0.74903	0.17142	0.01414	0.00099
201473268	0109000101	1.7469	279.3513	19.0197	92.8747	6.7491	0	3.60639	0.31674	0.04655	0.00511	0.00054
201473272	0109000101	2.8449	274.5375	21.0034	9.35961	1.13888	0	21.5438	0.09399	0.01624	0.00262	0.00042
201473288	0109000101	7.2216	275.585	19.8149	59.4974	8.91077	0.85992	13.2851	0.12329	0.01725	0.00219	0.00027
201473296	0109000101	0.765	275.21	19.7103	45.3901	7.76471	1.29412	32.1176	0.08721	0.01279	0.00175	0.00024
201473299	0109000101	10.1763	281.8067	19.7264	71.5881	14.0975	1.01707	4.82887	0.13305	0.01778	0.00213	0.00025
201473300	0109000101	1.4913	279.5557	19.7555	63.0058	6.1557	0	8.9318	0.18374	0.02672	0.00334	0.00041
201473301	0107000614	1.6848	280.7219	20.1026	54.6075	12.3932	0	12.8205	0.52873	0.07900	0.00652	0.00050
201473309	0107000614	12520.6	301.3706		70.0866	8.61506	0.893073	4.40637				
201473310	0107000614	1.6443	279.9999	20.8416	18.9286	2.51779	2.62726	21.3465	0.29861	0.03774	0.00360	0.00033
201473315	0109000103	1.5822	265.6123	19.9435	38.9381	4.83779	4.94881	0	0.86683	0.50879	0.14149	0.02555
201473318	0109000101	19.8684	281.7856	20.1466	64.3147	13.5124	0.0588875	5.17304	0.09782	0.01311	0.00163	0.00020
201473319	0109000101	11.8773	276.9998	19.8181	67.3145	14.867	0.0303099	7.99424	0.11851	0.01595	0.00195	0.00024
201473343	0107000614	18.5067	278.3458	20.6267	51.3226	9.31771	2.24189	5.28133	0.39552	0.04842	0.00394	0.00031
201473344	0107000614	13.6008	281.1974	20.5631	47.6984	18.9915	0	16.0998	0.25371	0.02678	0.00222	0.00018
201473349	0107000614	11.2563	278.4725	20.2938	58.3092	11.6575	0.0879508	6.21252	0.54387	0.08208	0.00666	0.00050
201473350	0109000101	0.9873	282.2059	18.9119	89.6396	5.56062	1.18505	8.38651	0.30340	0.04488	0.00504	0.00055
201473351	0109000102	388.131	283.3266		63.4971	16.9234	1.16844	4.54601				
201473357	0109000102	1.7469	273.7755	21.5266	0	0	0	5.56414	0.28292	0.06485	0.01204	0.00214
201473363	0107000614	1.5246	280.7267	21.1126	20.1613	33.6482	0	13.6364	0.17145	0.01844	0.00170	0.00015
201473367	0109000101	2.5056	277.1433	19.988	55.3374	9.12356	0	6.68103	0.15732	0.02304	0.00297	0.00038
201473369	0107000614	5.0922	280.9651	20.4128	45.5641	20.9438	0	14.9169	0.33208	0.03855	0.00322	0.00026
201473373	0109000101	3.1887	275.7438	19.6298	65.6962	10.7536	1.63703	7.47954	0.15091	0.02103	0.00259	0.00031
201473385	0107000614	8.8524	281.0363	20.4701	48.8614	20.3538	0	12.8914	0.32375	0.03679	0.00304	0.00024
201473386	0107000614	11.3976	281.0532	20.5463	47.4699	20.8939	0	15.2243	0.26202	0.02793	0.00232	0.00019
201473387	0109000101	18.1746	280.3073	19.6955	78.1627	13.8011	0.123799	5.82846	0.12826	0.01660	0.00193	0.00022
201473401	0109000101	14.4738	281.5856	20.0083	65.56	12.3679	0	5.62119	0.11847	0.01602	0.00197	0.00024
201473407	0109000101	1.2564	276.0613	18.9382	86.8613	8.66762	0.573066	13.3238	0.23858	0.03316	0.00374	0.00041
201473410	0107000611	2.9637	277.3447	21.0157	30.9091	25.5998	0.546614	0	0.16558	0.02985	0.00475	0.00074
201473414	0107000614	1.0692	281.8267	20.272	38.6364	8.16498	0	28.8721	0.30526	0.03556	0.00308	0.00026
201473417	0107000614	6.5619	278.0539	20.4625	43.7063	4.95131	6.14456	1.86531	0.49831	0.07440	0.00646	0.00053
201473418	0109000101	1.3986	280.8882	19.1408	85.1133	6.49936	1.22265	5.59846	0.26201	0.03755	0.00427	0.00047
201473430	0109000101	3.6657	280.8007	19.3733	81.5069	10.2382	0.491039	3.70734	0.21781	0.03010	0.00345	0.00039
201473433	0109000101	2.268	281.9469	19.2453	81.5303	10.5952	2.30159	1.15079	0.23008	0.03234	0.00372	0.00042
201473439	0109000101	12.7152	280.1969	19.656	78.8467	16.0249	0	4.1124	0.13630	0.01768	0.00205	0.00023
201473443	0107000614	12517.5	301.3756		70.1033	8.61683	0.892593	4.40255				
201473456	0107000614	1.629	279.6896	20.0449	58.1481	5.69061	1.65746	7.79006	0.63020	0.11341	0.00951	0.00072
201473457	0109000101	7.9767	277.0754	19.5024	77.4934	19.1132	0.0451314	7.93185	0.12988	0.01687	0.00197	0.00023
201473458	0109000101	1.6902	275.5183	20.0956	48.9607	8.67945	2.34292	4.15335	0.13261	0.01959	0.00260	0.00034
201473462	0107000614	2.6613	278.0142	19.8865	65.5238	3.5509	1.96145	2.4349	0.75025	0.17798	0.01537	0.00112
201473463	0107000614	4.7781	277.9074	20.1247	50.9534	6.0275	6.2347	1.97777	0.58943	0.10112	0.00874	0.00069
201473466	0109000101	1.2996	277.2134	19.7097	64.3969	5.33241	0	8.51801	0.19397	0.02829	0.00351	0.00043
201473467	0109000103	1.0035	273.5781	21.4684	0	0	0	7.26457	0.76681	0.38563	0.10700	0.02236
201473477	0107000614	1.0881	278.309	21.5459	5.78512	0.909843	4.63193	0	0.43382	0.06907	0.00713	0.00070
201473480	0107000614	2.4939	280.8416	19.7975	65.9794	8.26416	0	14.1826	0.61057	0.10203	0.00817	0.00060
201473492	0109000103	0.9342	267.3162	19.304	73.1278	6.45472	0	1.83044	0.91211	0.58070	0.15599	0.02407
201473493	0109000103	1.3707	266.9205	18.8307	89.7321	13.2633	0	0	0.92618	0.60732	0.16009	0.02296
201473502	0109000102	5.4036	274.5461	20.8595	8.28947	0.932712	0	32.7115	0.14763	0.02887	0.00508	0.00087
201473503	0109000102	0.9135	274.1625	21.38	0	0	0	13.4975	0.24018	0.05293	0.00979	0.00174
201473507	0109000101	10.9485	281.4264	19.7805	70.1138	12.3469	0	6.54336	0.14143	0.01914	0.00231	0.00027
201473515	0109000101	1.5075	280.9649	19.503	77.027	16.597	0.0597015	2.80597	0.18120	0.02456	0.00286	0.00033
201473520	0109000101	1.7118	278.8583	19.0777	93.9891	29.3901	0	0.525762	0.17201	0.02134	0.00228	0.00024
201473521	0109000101	6.1569	278.5546	19.2487	85.0443	22.2774	1.85645	2.89431	0.14422	0.01837	0.00207	0.00023
201473522	0109000103	2.1771	263.6675	20.1711	40.6709	6.821	0.620091	0.496073	0.88898	0.55576	0.16349	0.02963
201473527	0107000614	1.7703	277.6911	20.1754	36.1446	10.4728	13.574	1.67768	0.37744	0.04967	0.00448	0.00039
201473540	0109000103	3.5415	263.8657	20.3802	36.2193	4.39644	0.381194	0.304956	0.88602	0.55329	0.16482	0.03048
201473552	0107000614	12515.2	301.3803		70.1103	8.61769	0.892399	4.40227				
201473567	0109000101	1.0287	281.9165	19.0411	86.3636	9.36133	0	11.5486	0.25036	0.03530	0.00399	0.00044
201473570	0107000611	2.1636	276.8566	20.3886	50.7905	21.9634	0.873544	3.36938	0.19673	0.03330	0.00482	0.00068
201473571	0109000101	6.0705	277.1169	19.3139	83.5378	23.0838	0.0593032	8.12454	0.13106	0.01658	0.00188	0.00021
201473575	0109000103	1.332	264.1988	20.529	29.5337	0.540541	0	0	0.90687	0.61570	0.20861	0.04157
201473580	0107000614	3.1527	279.0355	19.9937	49.5208	5.02426	8.56409	8.25007	0.46771	0.06568	0.00559	0.00045
201473581	0109000102	382.286	283.4614		64.2088	17.1689	1.18631	4.15315				
201473591	0109000102	377.416	283.573		64.6853	17.2998	1.15607	4.12304				
201473597	0109000103	2.4552	271.5524	21.369	5.91133	0	0	0	0.84452	0.50040	0.15589	0.03293
201473605	0107000614	0.8937	278.3853	21.4198	0	2.51762	10.574	0	0.31430	0.04440	0.00469	0.00048
201473606	0107000614	12511	301.3875		70.1208	8.61926	0.889816	4.40136				
201473609	0109000101	1.9323	279.3845	19.4048	81.0403	10.9455	0	2.42198	0.22609	0.03151	0.00361	0.00040
201473614	0109000101	3.2364	282.0683	20.1462	54.6166	10.2614	0	1.52948	0.15881	0.02331	0.00301	0.00038
201473616	0107000611	14.3883	276.631	20.3164	51.6892	9.40764	5.08538	3.39651	0.18122	0.03032	0.00440	0.00062
201473618	0107000614	2.376	281.0616	20.0963	49.0566	19.3182	0	24.3182	0.30420	0.03371	0.00278	0.00022
201473619	0109000101	1.1475	278.6484	19.037	87.0307	24.9412	2.58824	5.17647	0.14437	0.01814	0.00202	0.00022
201473621	0109000101	7.2018	281.7393	19.6901	71.9035	16.2459	0.274931	5.89853	0.13638	0.01823	0.00218	0.00026
201473622	0109000102	2.0628	274.9111	20.1173	45.2532	14.6161	2.05061	9.86038	0.19676	0.03372	0.00495	0.00071
201473629	0107000611	161.991	277.8823	23.0458	55.3363	12.0118	1.38952	4.8536	0.00374	0.00055	0.00008	0.00001
201473630	0107000611	7.0803	277.0527	20.7604	39.8629	24.2151	3.12699	1.20758	0.12820	0.02162	0.00331	0.00050
201473631	0107000614	1.8153	279.257	20.7777	20.3947	6.69311	7.23847	8.97372	0.33846	0.04487	0.00430	0.00040
201473637	0107000611	169.082	277.8475	23.2308	54.7776	12.522	1.46379	4.70062	0.00282	0.00042	0.00006	0.00001
201473638	0107000614	1.2186	278.7207	19.0833	79.3594	2.8065	9.67504	5.83456	0.72931	0.15787	0.01288	0.00091
201473639	0109000101	0.8127	281.4588	19.5381	75.6863	9.52381	0	2.43632	0.22356	0.03185	0.00374	0.00043
201473644	0109000102	2.6649	275.8352	19.9781	46.7078	7.80142	2.26275	14.4208	0.22013	0.03851	0.00565	0.00081
201473649	0109000101	0.8469	281.9472	19.6024	64.8	4.99469	0	10.3082	0.21391	0.03193	0.00398	0.00048
201473650	0109000101	4.4316	281.8561	19.6915	67.1958	13.0179	0	5.62551	0.17225	0.02431	0.00297	0.00036
201473651	0109000101	10.6767	280.3471	19.6306	79.1233	16.758	0	4.37495	0.13631	0.01764	0.00204	0.00023
201473661	0107000611	1.4904	276.6201	20.0229	65.2091	9.17874	0	3.20048	0.34008	0.06289	0.00867	0.00114
201473662	0107000611	15.7077	276.7112	20.4373	58.9883	12.4678	0.584427	4.42904	0.19620	0.03206	0.00447	0.00061
201473674	0107000611	14.7141	276.7382	20.4444	58.7922	10.9976	0.165148	4.61802	0.21251	0.03523	0.00492	0.00067
201473677	0107000611	1.0413	276.5357	19.6342	75.8123	7.00086	0.691443	6.13656	0.37066	0.06812	0.00899	0.00112
201473678	0107000611	13.1607	276.7532	20.4264	57.2356	11.2494	0.184641	4.80066	0.22100	0.03722	0.00524	0.00072
201473681	0109000101	2.6505	277.6364	19.2225	87.5481	19.0492	0.135823	2.41087	0.19475	0.02552	0.00283	0.00031
201473696	0107000611	0.9513	276.3061	19.8555	60.8856	35.3832	6.62252	1.70293	0.10818	0.01617	0.00222	0.00030
201473697	0109000103	1.6236	273.0654	19.6216	65.9044	4.38645	0	3.27051	0.86879	0.47768	0.11214	0.01715
201473700	0109000101	4.0473	280.9597	19.8392	68.8856	14.165	0	0.333556	0.16282	0.02245	0.00270	0.00032
201473701	0109000101	5.5584	280.822	19.7883	71.8661	16.3374	0	1.61917	0.14555	0.01951	0.00232	0.00027
201473702	0109000101	2.7243	276.6618	18.9865	93.8697	32.7717	0	5.71523	0.13939	0.01686	0.00181	0.00019
201473703	0109000102	3.3975	274.711	20.468	11.236	1.48344	0	47.4172	0.10965	0.02065	0.00360	0.00062
201473709	0107000614	0.8199	277.8815	21.574	0	5.15917	7.13502	0	0.34914	0.05112	0.00538	0.00054
201473710	0107000614	12510	301.3895		70.127	8.61978	0.889111	4.40172				
201473715	0109000101	2.7378	281.8347	19.9683	60.2452	15.4832	0	4.63511	0.13355	0.01869	0.00235	0.00029
201473728	0109000102	374.744	283.6282		64.8186	17.3667	1.14822	4.04989				
201473736	0109000103	10.4913	267.314	20.1437	49.924	9.37634	1.21815	0.274513	0.82060	0.40650	0.09302	0.01512
201473737	0109000103	3.9951	267.4167	19.9356	56.5264	11.9847	0.292859	0.428024	0.84545	0.44178	0.10272	0.01629
201473739	0109000101	1.215	280.3695	20.269	49.7854	10.2222	0	0.888889	0.15385	0.02297	0.00303	0.00039
201473740	0109000101	1.1808	281.1832	20.3688	39.8104	13.872	0	12.1951	0.09507	0.01419	0.00197	0.00027
201473748	0107000611	1.7163	276.6983	20.0698	64.6113	4.98165	0	2.09754	0.37646	0.07298	0.01016	0.00134
201473750	0107000611	12.0573	276.7738	20.4805	55.063	11.6145	0.141823	4.71001	0.21816	0.03702	0.00527	0.00073
201473754	0107000614	12508.2	301.393		70.1394	8.62063	0.888155	4.40233				
201473755	0109000101	8.6544	281.274	19.8371	67.715	11.9696	0	6.05241	0.14225	0.01945	0.00237	0.00028
201473760	0109000101	4.5063	280.9337	19.9134	62.1849	10.1857	0	7.5694	0.14351	0.02013	0.00251	0.00031
201473761	0107000611	186.426	277.7398	23.4935	55.0558	12.4853	1.48499	4.66158	0.00182	0.00028	0.00004	0.00001
201473765	0109000103	3.8547	265.2469	20.383	28.8599	6.74761	3.80574	1.8445	0.82400	0.43850	0.11525	0.02127
201473767	0109000101	3.0312	280.8153	20.1716	51.4143	11.5499	0	8.64014	0.11812	0.01701	0.00223	0.00029
201473779	0107000614	1.2753	278.7812	20.97	31.8182	30.3458	0.988003	0	0.34669	0.04309	0.00381	0.00032
201473780	0107000614	2.7747	279.8939	20.5861	41.4085	20.8239	0	10.12	0.37561	0.04684	0.00400	0.00033
201473790	0107000614	3.5991	277.4499	20.7989	8.86525	0.900225	16.2041	0.0750188	0.32310	0.04493	0.00462	0.00046
201473791	0109000101	1.4364	281.6655	19.808	65.6604	9.64912	0	4.198	0.17934	0.02558	0.00314	0.00038
201473792	0109000103	3.7476	270.8429	21.0311	18.34	1.58578	0.168108	0.456292	0.83612	0.46952	0.13311	0.02595
201473793	0109000103	1.5912	266.0404	20.0086	16.8367	1.58371	15.8937	1.07466	0.70970	0.30736	0.07455	0.01441
201473800	0109000101	2.9673	279.659	19.09	93.1538	23.3546	0	3.88232	0.18235	0.02306	0.00249	0.00026
201473801	0109000103	5.9661	265.4284	20.4191	23.1933	4.84236	6.95429	1.47835	0.78463	0.38586	0.09775	0.01834
201473814	0109000103	5.3244	266.9495	19.7771	55.2758	9.48276	2.07911	0.219743	0.85919	0.47150	0.11538	0.01871
201473824	0107000611	1.7199	277.0634	19.9268	65.798	10.989	0	2.5641	0.36014	0.06813	0.00941	0.00123
201473825	0109000102	43.2999	274.334	20.5972	60.6651	17.0169	0.594459	11.6772	0.07445	0.01096	0.00152	0.00021
201473832	0109000102	1.1331	279.0857	19.44	77.8135	8.57824	0	5.24226	0.38516	0.07029	0.00904	0.00110
201473833	0109000102	0.846	278.5927	19.1325	78.8618	14.7872	0.957447	17.3404	0.27155	0.04341	0.00549	0.00067
201473834	0109000102	1.836	275.2177	19.4053	59.5395	13.5784	0	33.2353	0.17022	0.02692	0.00372	0.00050
201473835	0109000103	3.8043	275.007	20.5565	17.2494	23.3554	0	35.2969	0.25907	0.05919	0.01120	0.00203
201473838	0109000101	1.3554	280.4629	19.2063	87.0166	20.7171	0	5.64409	0.17772	0.02296	0.00255	0.00028
201473844	0109000103	2.0007	274.4762	20.9382	21.5789	1.52946	0	3.77868	0.79078	0.39278	0.09967	0.01860
201473845	0109000101	1.4733	281.177	19.3598	80.5158	7.2694	0	5.37569	0.24432	0.03495	0.00404	0.00045
201473856	0107000611	6.5088	276.9304	20.0943	60.7685	10.177	0	7.45299	0.28112	0.04973	0.00695	0.00094
201473857	0107000611	2.7144	277.0174	20.9504	5.30452	3.41512	15.0862	0	0.11597	0.02318	0.00427	0.00078
201473863	0107000611	8.7345	276.8619	20.3659	55.3289	12.1072	0.195775	5.94539	0.23070	0.03964	0.00565	0.00078
201473864	0109000102	40.5954	274.2667	20.5825	60.1553	17.2815	0.634062	10.4266	0.08058	0.01193	0.00166	0.00023
201473874	0107000614	5.301	279.4984	21.1032	30.3548	30.5942	0.237691	6.14601	0.23012	0.02531	0.00225	0.00020
201473877	0107000614	12504.5	301.3996		70.1591	8.62297	0.883758	4.40363				
201473884	0109000102	0.945	275.8494	19.73	31.9149	23.3333	0	57.0476	0.05030	0.00823	0.00130	0.00020
201473885	0109000103	7.7229	274.7204	21.0251	15.2766	5.0478	0	15.1031	0.61135	0.21851	0.04735	0.00876
201473892	0107000611	193.899	277.6843	23.7164	53.4447	12.66	1.7652	4.49168	0.00133	0.00020	0.00003	0.00000
201473893	0109000103	1.7181	271.9383	20.4046	36.4486	5.39549	1.46674	0.995286	0.82191	0.42415	0.10520	0.01842
201473894	0109000103	9.7668	271.3652	20.4314	40.4062	8.71729	0.755621	2.54331	0.77144	0.34596	0.07656	0.01283
201473912	0107000614	12484	301.4356		70.2308	8.60978	0.880736	4.40394				
201473919	0107000611	1.3113	276.7566	21.1477	25	24.0906	0	2.6081	0.16610	0.03074	0.00503	0.00080
201473925	0109000102	39.5865	274.2269	20.5783	60.7876	17.0876	0.650222	9.2577	0.08461	0.01250	0.00173	0.00024
201473933	0107000611	199.041	277.6553	23.7888	52.6026	12.4034	2.58911	4.37562	0.00111	0.00017	0.00003	0.00000
201473934	0109000102	1.6254	281.2829	19.5313	75.8883	6.97674	0	4.15282	0.38977	0.07214	0.00938	0.00115
201473935	0109000102	3.6396	277.7841	17.8128	86.4821	35.8803	0	1.50841	0.74018	0.25894	0.04110	0.00523
201473938	0107000611	1.2537	276.2309	21.0675	12.6638	8.25556	9.47595	0	0.14729	0.02891	0.00511	0.00088
201473948	0107000611	202.4	277.6454		51.6952	12.2434	2.8832	4.30301				
201473951	0109000102	317.872	285.1885		64.6669	17.4996	1.25683	2.41031				
201473952	0109000102	330.754	284.8626		65.5521	17.4175	1.21414	3.05983				
201473965	0107000612	203.567	277.6415		51.3397	12.1732	3.28623	4.27834				
201473966	0107000612	12287	301.7005		70.6902	8.6025	0.81024	4.45204				
201473967	0109000102	6.2172	281.8029	20.1909	57.4904	15.634	0	2.1714	0.22875	0.03808	0.00526	0.00070
201473973	0107000611	4.707	276.2233	21.0774	20.3209	23.174	6.59656	0.40153	0.10318	0.01875	0.00316	0.00053
201473974	0109000102	4.9428	281.8496	20.2276	54.8214	17.8988	0	1.67516	0.22089	0.03692	0.00516	0.00070
201473978	0107000614	10.3068	279.8074	21.2803	29.6748	26.5194	0.227035	4.95983	0.21575	0.02362	0.00212	0.00019
